juris,sector,ambito,departamento,cod_depar,localidad,cod_loca,cueanexo,nombre,domicilio,cod_postal,telefono,mail,mod_comun,mod_especial,mod_adultos,ec_mat,ec_jar,ec_pri,ec_sec,ec_sec_inet,ec_snu,ec_snu_inet,ec_snu_cursos,esp_tem,esp_ini,esp_pri,esp_sec,esp_int,ad_pri,ad_sec,ad_fp,ad_fp_inet,ad_alf,hos_ini,hos_pri,hos_sec,tall_art,ser_com_
Formosa,Estatal,Urbano,LAISHI,34021,GENERAL LUCIO V. MANSILLA,34021056,340010303,NEP Y FP Nº 26 - EPEE Nº 1 ANEXO 3,BARTOLOME MITRE Y BUENOS AIRES    ,P3526,03704677699 1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,VILLA ESCOLAR,34021110,340010304,NEP Y FP Nº 26 - EPES Nº 20,   EPES Nº 20,P3526,3704 599156,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,COLONIA SAN ISIDRO,34021027,340010500,EPEP Nº 305 VIALIDAD PROVINCIAL,RP.9- kl.72   RP.9,P3526, ,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,KILOMETRO 117,34021114,340010501,EPEP Nº 305 ANEXO 1 (EX EPEP Nº 469),   RP  Nº 9 KILOMETRO 117 NRB,P3526,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,CABO ADRIANO AYALA,34021008,340010700,EPEP Nº 43 FELIX BONNET,RP Nº9   EX KILOMETRO 100 N.R.B.,P3526, ,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LA PANTALLA,34035630,340010800,EPEP Nº 429,  COMUNIDAD ABORIGEN LA PANTALLA LA PANTALLA,P3630,3716 5465654,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,COLONIA ABORIGEN LA BOMBA,34035634,340010900,EPEP Nº 448,   COMUNIDAD ABORIGEN  LA BOMBA - LAS LOMITAS,P3630,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LAS MOCHAS,34035372,340011000,EPEP Nº 350 LORENZO WINTER,   LAS MOCHAS,P3626,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA LAS CHOYAS,34035078,340011001,EPEP Nº 350 ANEXO 1 (EX EPEP Nº 102),   COLONIA LAS CHOYAS,P3626,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,RANERO CUE,34035518,340011200,EPEP Nº 175 MARCIAL BENITEZ,   COLONIA RANERO CUE,P3626,0 3704338010,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Urbano,FORMOSA,34014,FORMOSA,34014051,340011300,JARDIN DE INFANTES SAN MIGUEL,  DIVINO NIÑO CAPILLA,P3600,0370 154627201,iisabel-olmedom@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Privado,Rural,FORMOSA,34014,FORMOSA,34014051,340011301,JARDIN DE INFANTES SAN  MIGUEL ANEXO 1,LAS HERAS  DIVIÑO NIÑO JESUS EPEP N 532,P3600,03704627201 627201,isabel-olmedomhotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,ESTANISLAO DEL CAMPO,34035221,340011500,NEP Y FP Nº 6  HERMANA FRANCISCANA,  SAN ROQUE ,P3626,3705 012210,lopezalicia24@yahoo.com.,,,1,,,,,,,,,,,,,,1,1,,1,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA JUAN BAUTISTA ALBERDI,34035073,340011501,NEP Y FP Nº 6 - EPEP Nº 167,   EPEP Nº167 -,P3636,3705 012210,lopezalicia24@yahoo.com,,,1,,,,,,,,,,,,,,1,1,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LAGO VERDE,34035348,340011600,EPEP Nº 299 TTE DE FRAGATA CARLOS ALBERTO BENITEZ,RUTA NAC. Nº81   LAGO VERDE,P3616,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA LA PREFERIDA,34035076,340011700,EPEP Nº 139,   COLONIA LA PREFERIDA,P3626,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,MATACOS,34028,EL POTRERITO,34028078,340011900,EPEP Nº 504 TIMOTEO SANTILLAN,RUTA Nº 9   EL POTRERITO,P3636,00 00,escuelaelpotrerito@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,EL SOLITARIO,34007083,340012000,EPEP Nº 486 DON JOSE MALDONADO,   EL SOLITARIO,P3636,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LAGUNA TRES PACES,34007244,340012100,EPEP Nº 451 - ESCUELA ALBERGUE DE JORNADA COMPLETA,   LAGUNA TRES PASES,P3636,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,SOMBRERO NEGRO,34007227,340012200,EPEP Nº 76 JUAN PASCUAL PRINGLES,   SOMBRERO NEGRO,P3636,00 00,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LA MOCHA,34007254,340012201,EPEP Nº 76 ANEXO 1,   PARAJE LA MOCHA,P3636,00 00,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,BERMEJO,34007,EL BREAL,34007043,340012202,EPEP Nº 76 ANEXO 2 EL BREAL,  JUAN MANUEL DE ROSAS ,P3636,3704 356184,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,PESCADO NEGRO,34007193,340012300,EPEP Nº 390,   PESCADO NEGRO,P3636,00 00,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LOS CIENEGUITOS,34007246,340012400,EPEP Nº 461,   PARAJE LOS CIENEGUITOS,P3636,00 00,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,LAS BANDERITAS,34007149,340012700,EPEP Nº 459,   LAS BANDERITAS,P3630,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,ALTO ALEGRE,34007251,340012701,EPEP Nº 459 ANEXO 1,   ALTO ALEGRE,P3620,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,BERMEJO,34007,FORTIN LA MADRID,34007095,340012900,EPEP DE FRONTERA Nº 14,   FORTIN LAMADRID,P3630,00 00000,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,COLONIA 25 DE MAYO,34042015,340013000,EPEP Nº 279 JUANA AZARDUY DE PADILLA,   COLONIA 25 DE MAYO,P3615,00 0000,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,BARRIO EL FAVORITO,34063090,340013100,EPEP Nº 471,   BARRIO EL FAVORITO,P3630,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,RAMON LISTA,34063,PALMAR LARGO,34063069,340013200,EPEP Nº 506,   PALMAR LARGO,P3636,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,RAMON LISTA,34063,EL TRONQUITO,34063098,340013300,EPEP Nº 437,   EL TRONQUITO I,P3636,0 Cab.0711-20289,cesarhernanmartearena@hotmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,COLONIA SAN JUAN,34049020,340013400,EPEP Nº 65,   COLONIA SAN JUAN,P3611, ,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,EL PARAISO,34049034,340013500,EPEP Nº 255 JOSE HERNANDEZ,   EL PARAISO,P3611,0 0,escuela255@hotmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340013600,EJI Nº 14 CAPULLITO DE ALGODÓN,MZ 146 PARCELA 1  PEDRO MONTOYA ,P3610,3718 424661,ejin14@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340013601,EJI Nº 14 LA HORMIGUITA VIAJERA - EPEP DE FRONTERA Nº 9,MISIONEROS FRANCISCANOS  EL PORTEÑO ,P3610,3718 3718-424661,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340013602,EJI Nº 14 PINOCHO - EPEP Nº 302,MISIONEROS FRANCISCANOS  EL PORTEÑO Bº EL PORTEÑO MZ 25,P3610,3718 428384,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,EL DIVISADERO,34035147,340013800,EPEP Nº 191,   EL DIVISADERO,P3624,3716618623 0,renehilariosilva@yahoo.com.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA SIETE QUEBRACHOS,34035095,340014000,EPEP Nº 144 TEÓFILA RUIZ DE NAVARRETE,RP  N27   COLONIA SIETE QUEBRACHOS,P3624,0 03716-432291,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA SAN ANTONIO,34035085,340014100,EPEP Nº 395,   COLONIA SAN ANTONIO,P3624,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,SOLDADO I. SANCHEZ,34035572,340014200,EPEP Nº 180 TENIENTE RAUL GOUBAT,   COLONIA ISMAEL SANCHEZ,P3624,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA SAN ROQUE,34035091,340014300,EPEP Nº 330 ANTÁRTIDA ARGENTINA,   COLONIA SAN ROQUE,P3624,3704 9999999,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,SUBTENIENTE PERIN,34035578,340014400,EPES Nº 71,AV. 25 DE MAYO   AV. 25 DE MAYO S/N,P3624,370 4811825,epes_n71@hotmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,SAN CARLOS,34035539,340014402,ESCUELA SECUNDARIA RURAL EIB - SAN CARLOS,   SAN CARLOS,P3620,00 00,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LA MEDIA LUNA,34035320,340014403,ESCUELA SECUNDARIA RURAL - LA MEDIA LUNA,   LA MEDIA LUNA,P3624,00 00,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340014600,EPEP Nº 217 PAULA ALBARRACIN,INGENIERO HUERGOS Y SAN MARTIN  BERNARDINO RIVADAVIA A LADO DEL JARDIN N°3,P3600,0 0,paualb@outlook.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340014700,EJI Nº 4 SUSANA HERMINIA ZORRILLA DE CODDA,SARGENTO ROMAN ACOSTA  COLLUCCIO AL COSTADO DE LA EPEP 399,P3600,370 4479514,eji4_susanazorrilladecoda@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340014701,EJI Nº 4 ANEXO 1 - Bº VIRGEN NIÑA,ALICIA MOREAU DE JUSTO  VIRGEN NIÑA AL COSTADO DE LA EPEP 519,P3600,370 5062534,eji4_susanazorrilladecoda@hotmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340014800,EPEP Nº 501,EMILIO PUCHINI  VENEZUELA TRINIDAD GONZALEZ Y PUCHINI,P3600,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340014900,EPEP Nº 496 PABLO PIZZURNO,JUAN MANUEL DE ROSAS  PARQUE URBANO MERCADO FRUTIHORTICOLA,P3600,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340015000,EPEP Nº 446 ARMANDO DE VITA Y LACERRA,SILVESTRE GUEMES Y VICENTE POSADAS 446 SAN PEDRO ,P3600,370 0370-4673251,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,EL RECODO,34049036,340015100,EPEP Nº 119,   EL RECODO,P3611,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,RIACHO HE-HE,34049105,340015200,EPEP Nº 85 DR. EMILIO BERNARDINO BOTTINI,   BARRIO OBRERO,P3611,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,RIACHO HE-HE,34049105,340015300,EPES Nº 16 REPÚBLICA DE ITALIA,ALICIA DE LEBRÓN   SANTA ROSA ,P3611,03718 492083,epes16_rcaitalia@outlook.com.ar,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,RIACHO HE-HE,34049105,340015400,ISFDCyT ANEXO RIACHO HE-HE,  COLEGIALES ALICIA LEBRON Y OLGA TRINIDAD,P3611,03718 492903,IFD.RIACHO@FORMOSA.GOV.AR,1,,,,,,,,1,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,RODEO TAPITI,34049130,340015500,EPEP DE FRONTERA Nº 16 MARTIN MIGUEL DE GÜEMES,RUTA NAC.Nº86 DOC.ARGENTINOS   RODEO TAPITI,P3613,3613 3718493797,CIRMACAROLINA@YAHOO.COM,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,RIACHO HE-HE,34049105,340015600,EPEP Nº 39 CELIA BEATRIZ LENCINA,  LA PAZ RIACHO HE-HE,P3611,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,RIACHO HE-HE,34049105,340015700,NEP Y FP Nº 13 SAN FRANCISCO SOLANO,PASCUAL MAGLIETTI S/N  EPEP Nº49 -,P3611,3718 633095,r-a-godoy@hotmail.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,LOMA HERMOSA,34049078,340015701,NEP Y FP Nº 13 - EPEP Nº 208,   EPEP Nº208,P3611,3718 633095,r-a-godoy@hotmal.com,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,RIACHO HE-HE,34049105,340015702,NEP Y FP Nº 13 - EPEP Nº 264,   EPEP Nº 264,P3611,3718 633095,r-a-godoy@hotmail.com,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,LA FRONTERA,34049074,340015705,NEP Y FP Nº 13 - EPEP Nº 70 LA FRONTERA,   ESC. Nº70-LA FRONTERA,P3611,3718 633095,r-a-godoy@hotmail.com,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,MARTIN FIERRO,34049084,340015800,EPEP Nº 264 PADRE GABRIEL GROTTI,S/RP N° 2   MARTIN FIERRO,P3611,3718 459695,mariafigueredo2803@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA BLANCA,34049075,340015900,CESEP Nº 148,AV.25 DE MAYO S/Nº POLIDEPORTIVO ,P3613,0 0,,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA BLANCA,34049075,340016000,NEP Y FP Nº 12 ENRIQUE MOSCONI,SAN MARTIN 570  ,P3613,00 00,GRACE_BET@HOTMAIL.COM,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,VILLA RURAL,34042092,340016002,NEP Y FP Nº 12 - VILLA RURAL,   VILLA RURAL,P3615,00 00,,,,1,,,,,,,,,,,,,,,1,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,COLONIA LA PRIMAVERA,34049018,340016003,NEP Y FP Nº 12 - FLIA CHILAGALOY - CNIA LA PRIMAVERA,   FLIA. CHILAGALOY,P3613,013718 20101881,grace_bet@hotmail.com,,,1,,,,,,,,,,,,,,,1,,1,,,,,,
Formosa,Estatal,Rural,PILAGAS,34042,BUENA VISTA,34042008,340016004,NEP Y FP Nº 12 - COMEDOR COMUNITARIO BUENA VISTA,   COMEDOR COMUNITARIO BUENA VISTA,P3615,03718 401412,grace_bet@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,SIETE PALMAS,34049113,340016006,NEP Y FP Nº 12 - HOGAR DE ANCIANOS,   HOGAR DE ANCIANOS,P3613,03718 401412,grace_bet@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,COLONIA LA PRIMAVERA,34049018,340016011,NEP Y FP Nº 12 - COLONIA ABORIGEN CENTRO KAMMAC,   CASA DEL SR. KAMMAC,P3613,3718 401412,GRACE_BET@HOTMAIL.COM,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA BLANCA,34049075,340016014,NEP Y FP Nº 12 - EPEE Nº 8,AVDA. ELIAS CARRIZO  JUAN DOMINDO PERON ,3613,0 0,,,,1,,,,,,,,,,,,,,,,,1,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA BLANCA,34049075,340016200,EPEE Nº 8 PRECIOSÍSIMA SANGRE DE CRISTO,AV.ELIAS FRENANDEZ CARRIZO  JUAN DOMINDO PERON ,P3613,03718 401697,escuelaespn8@hotmail.com,,1,,,,,,,,,,1,,1,1,1,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA SANTA ROSA,34035093,340016300,EPEP Nº 458 HÉROES CINCO DE OCTUBRE,RNNº 86   COLONIA SANTA ROSA,P3621,3704 226285,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA 20 DE JUNIO,34035056,340016400,EPEP Nº 347 INSPECTOR FERNANDO ABELLAN PELEGRIN,   COLONIA 20 DE JUNIO,P3615,3716 411015,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA SAN ISIDRO,34035086,340016500,EPEP Nº 488,   COLONIA SAN ISIDRO,P3615,03704 298188,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,EL COGOIK,34035139,340016600,EPEP Nº 125 MAESTRO ANTENOR A. GAUNA,   EL COGOIK,P3615,00 00,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,VILLA GENERAL MANUEL BELGRANO,34035606,340016700,ISFDCyT DE GRAL. MANUEL BELGRANO,GÜEMES S/N  ,P3615,03716 15499076,claudiansaldi@hotmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILAGAS,34042,MISION TACAAGLE,34042058,340016701,ISFDCyT ANEXO MISIÓN TACAAGLÉ,   YAPEYU,,3704 297213,jdeflorentin@hotmail.com,1,,,,,,,,1,,1,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LOMA SAN PABLO,34035389,340016800,EPEP Nº 296 ESTADO DE ESPAÑA,COLONIA LOMA SAN PABLO   LOMA SAN PABLO,P3615,3704 475537,alicaballeromabel@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,URBANA VIEJA,34035598,340016900,EPEP Nº 298 REMEDIOS ESCALADA DE SAN MARTIN,RNNº86   URBANA VIEJA,P3615,370 4785030,EPEP298URBANAVIEJA@GMAIL.COM,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PATIÑO,34035,VILLA GENERAL GÜEMES,34035605,340017100,ISFDCyT MAESTRA MARÍA ELBA GONZÁLEZ,LEONGINO RIVERO S/N EVA PERON LEONGINO RIVERO,P3621,03716 492173,IFDCYTGÜEMES@HOTMAIL.COM,1,,,,,,,,1,,1,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340017200,CESEP Nº 56 - EPEP Nº 179,PADRE GROTTI 1350 DON BOSCO ESC.PROVINCIAL Nº179,P3600,3704 356371,cesep56@gmail.com,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Urbano,FORMOSA,34014,FORMOSA,34014051,340017201,CESEP Nº 56 - EX GUARDERIA DE LA POLICIA,AV.25 DE MAYO Y SAN MARTIN 830 SAN MARTÍN CASA DE LA ARTESANIA,P3600,3704 3704356371,mcye.cesep56,,,1,,,,,,,,,,,,,,,,1,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,SAN FRANCISCO DE LAISHI,34021097,340017300,ISFDyT DE LAISHI,Av. 9 de Julio 698 CENTRO AV.9 DE JULIO 698,P3601,03704 539891,emilceisabel@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,LAISHI,34021,VILLA ESCOLAR,34021110,340017301,ISFDyT EXTENSIÓN ÁULICA VILLA ESCOLAR,   EPEP Nº52,3526,0 0,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,GENERAL LUCIO V. MANSILLA,34021056,340017302,ISFDyT EXTENSIÓN ÁULICA GRAL MANSILLA,AV.SAN MARTIN S/N   ,,3704 644718,omaralbertopastor@hotmail.com,1,,,,,,,,1,1,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,LAISHI,34021,HERRADURA,34021062,340017303,ISFDyT EXTENSIÓN ÁULICA HERRADURA,AV.SAN MARTIN S/N   ,,3704 539891,emilceisabel@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,COLONIA UNION ESCUELA,34035099,340017500,EPEP Nº 287 SAN JOSE DE CALASANZ,INTER.RP Nº20Y24   COLONIA UNION ESCUELA,P3621,3716 406991,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PATIÑO,34035,LOS TRES REYES,34035627,340017600,EPEP Nº 244 MARTIN GODOY,   PARAJE LOS TRES REYES,P3621,0 0,MARTIN GODOY 244@HOTMAIL.COM,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA NAICK-NECK,34049077,340017700,EPEP Nº 61 DON FELIX ERGASTO RAMIREZ,VUELTA DE OBLIGADO S/N   AV. EL LABRADOR,P3611,0 03718-400177,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,LUCERO CUE,34049081,340017800,EPEP Nº 183 FRANCISCO NARCISO LAPRIDA,RP Nº12   LUCERO CUE,P3611,0 0,epep183@yahoo.com.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,CLORINDA,34049013,340017900,EPEP Nº 454 DOMINGA AYALA DE DUARTE,DR.TIRSO PEÑA  1° DE MAYO B° 1 DE MAYO,P3610,0 03718-424630,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,ISLA YOBAI GUAZU,34049068,340018000,EPEP Nº 96 ENRIQUE MARTIN AVILA POLETTI,   ISLA YOBAY GUAZU,P3613, 03718-575532,rosyvillalba_08@hotmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,JOSE MARIA PAZ,34049126,340018100,EPEP Nº 6 JOAQUIN TOLEDO MOREL,   JOSE MARIA PAZ,P3613, ,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,SOL DE MAYO,34049114,340018200,EPEP Nº 137 PERITO FRANCISCO PASCACIO MORENO,   SOL DE MAYO,P3613,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,COLONIA SUDAMERICANA,34049022,340018300,EPEP Nº 306 CLOTILDE ARCE DE PORTILLO,   COLONIA SUD AMERICA,P3613,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,PUNTA GUIA,34049099,340018400,EPEP Nº 218 CARLOS MARIA BIEDMA,   PUNTA GUIA,P3611,0 0,epep218@yahoo.com.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,CEIBO TRECE,34049011,340018500,EPEP Nº 313,   CEIBO TRECE,P3613,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,MARCA M,34049082,340018600,EPEP Nº 249 JOSE IGNACIO WARNES,   MARCA M,P3613,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,COLONIA LA PRIMAVERA,34049018,340018700,EPEP Nº 308 PATRICIAS ARGENTINAS,   COLONIA AB. LA PRIMAVERA,P3613,03718 628531,escuela308patriciasargentinayahoo.com.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,PASO ANGELITO,34049128,340018800,EPEP Nº 291 DR NICOLAS AVELLANEDA,   PASO ANGELITO,P3611,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,COLONIA LA PRIMAVERA,34049018,340018900,EPEP Nº 196,   COLONIA LA PRIMAVERA,P3611,0 0,,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Rural,PILCOMAYO,34049,ISLA PUEN,34049065,340019000,EPEP DE FRONTERA Nº 13 JORGE NEWBERY,   RP N° 8,P3611,3718 530009,natycarlitos45@hotmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,
Formosa,Estatal,Urbano,PILCOMAYO,34049,LAGUNA NAICK-NECK,34049077,340019100,EPES Nº 19 VUELTA DE OBLIGADO,ARTURO ILLIA   ,P3611,03718 400101,epes19vo@gmail.com,1,,,,,,1,,,,,,,,,,,,,,,,,,,
